,citybike_index,empty_slots,free_bikes,review_count,rating,category_name,distance
0,0,3,16,10.0,4.0,Park,379
1,0,3,16,10.0,4.0,Sports and Recreation,379
2,0,3,16,10.0,4.0,Park,791
3,0,3,16,10.0,4.0,Beach,941
4,0,3,16,10.0,4.0,Park,845
5,0,3,16,10.0,4.0,Beach,845
6,0,3,16,10.0,4.0,Beach,867
7,0,3,16,10.0,4.0,Playground,63
8,0,3,16,10.0,4.0,Surf Spot,153
9,0,3,16,10.0,4.0,Real Estate Agency,173
10,0,3,16,10.0,4.0,Garden,173
11,0,3,16,10.0,4.0,Monument,173
12,0,3,16,10.0,4.0,Park,173
13,0,3,16,10.0,4.0,Playground,238
14,0,3,16,10.0,4.0,Landmarks and Outdoors,251
15,0,3,16,1.0,5.0,Park,379
16,0,3,16,1.0,5.0,Sports and Recreation,379
17,0,3,16,1.0,5.0,Park,791
18,0,3,16,1.0,5.0,Beach,941
19,0,3,16,1.0,5.0,Park,845
20,0,3,16,1.0,5.0,Beach,845
21,0,3,16,1.0,5.0,Beach,867
22,0,3,16,1.0,5.0,Playground,63
23,0,3,16,1.0,5.0,Surf Spot,153
24,0,3,16,1.0,5.0,Real Estate Agency,173
25,0,3,16,1.0,5.0,Garden,173
26,0,3,16,1.0,5.0,Monument,173
27,0,3,16,1.0,5.0,Park,173
28,0,3,16,1.0,5.0,Playground,238
29,0,3,16,1.0,5.0,Landmarks and Outdoors,251
30,0,3,16,11.0,3.0,Park,379
31,0,3,16,11.0,3.0,Sports and Recreation,379
32,0,3,16,11.0,3.0,Park,791
33,0,3,16,11.0,3.0,Beach,941
34,0,3,16,11.0,3.0,Park,845
35,0,3,16,11.0,3.0,Beach,845
36,0,3,16,11.0,3.0,Beach,867
37,0,3,16,11.0,3.0,Playground,63
38,0,3,16,11.0,3.0,Surf Spot,153
39,0,3,16,11.0,3.0,Real Estate Agency,173
40,0,3,16,11.0,3.0,Garden,173
41,0,3,16,11.0,3.0,Monument,173
42,0,3,16,11.0,3.0,Park,173
43,0,3,16,11.0,3.0,Playground,238
44,0,3,16,11.0,3.0,Landmarks and Outdoors,251
45,0,3,16,26.0,4.5,Park,379
46,0,3,16,26.0,4.5,Sports and Recreation,379
47,0,3,16,26.0,4.5,Park,791
48,0,3,16,26.0,4.5,Beach,941
49,0,3,16,26.0,4.5,Park,845
50,0,3,16,26.0,4.5,Beach,845
51,0,3,16,26.0,4.5,Beach,867
52,0,3,16,26.0,4.5,Playground,63
53,0,3,16,26.0,4.5,Surf Spot,153
54,0,3,16,26.0,4.5,Real Estate Agency,173
55,0,3,16,26.0,4.5,Garden,173
56,0,3,16,26.0,4.5,Monument,173
57,0,3,16,26.0,4.5,Park,173
58,0,3,16,26.0,4.5,Playground,238
59,0,3,16,26.0,4.5,Landmarks and Outdoors,251
60,0,3,16,30.0,3.5,Park,379
61,0,3,16,30.0,3.5,Sports and Recreation,379
62,0,3,16,30.0,3.5,Park,791
63,0,3,16,30.0,3.5,Beach,941
64,0,3,16,30.0,3.5,Park,845
65,0,3,16,30.0,3.5,Beach,845
66,0,3,16,30.0,3.5,Beach,867
67,0,3,16,30.0,3.5,Playground,63
68,0,3,16,30.0,3.5,Surf Spot,153
69,0,3,16,30.0,3.5,Real Estate Agency,173
70,0,3,16,30.0,3.5,Garden,173
71,0,3,16,30.0,3.5,Monument,173
72,0,3,16,30.0,3.5,Park,173
73,0,3,16,30.0,3.5,Playground,238
74,0,3,16,30.0,3.5,Landmarks and Outdoors,251
75,0,3,16,1.0,2.0,Park,379
76,0,3,16,1.0,2.0,Sports and Recreation,379
77,0,3,16,1.0,2.0,Park,791
78,0,3,16,1.0,2.0,Beach,941
79,0,3,16,1.0,2.0,Park,845
80,0,3,16,1.0,2.0,Beach,845
81,0,3,16,1.0,2.0,Beach,867
82,0,3,16,1.0,2.0,Playground,63
83,0,3,16,1.0,2.0,Surf Spot,153
84,0,3,16,1.0,2.0,Real Estate Agency,173
85,0,3,16,1.0,2.0,Garden,173
86,0,3,16,1.0,2.0,Monument,173
87,0,3,16,1.0,2.0,Park,173
88,0,3,16,1.0,2.0,Playground,238
89,0,3,16,1.0,2.0,Landmarks and Outdoors,251
90,0,3,16,3.0,3.0,Park,379
91,0,3,16,3.0,3.0,Sports and Recreation,379
92,0,3,16,3.0,3.0,Park,791
93,0,3,16,3.0,3.0,Beach,941
94,0,3,16,3.0,3.0,Park,845
95,0,3,16,3.0,3.0,Beach,845
96,0,3,16,3.0,3.0,Beach,867
97,0,3,16,3.0,3.0,Playground,63
98,0,3,16,3.0,3.0,Surf Spot,153
99,0,3,16,3.0,3.0,Real Estate Agency,173
100,0,3,16,3.0,3.0,Garden,173
101,0,3,16,3.0,3.0,Monument,173
102,0,3,16,3.0,3.0,Park,173
103,0,3,16,3.0,3.0,Playground,238
104,0,3,16,3.0,3.0,Landmarks and Outdoors,251
105,0,3,16,2.0,3.5,Park,379
106,0,3,16,2.0,3.5,Sports and Recreation,379
107,0,3,16,2.0,3.5,Park,791
108,0,3,16,2.0,3.5,Beach,941
109,0,3,16,2.0,3.5,Park,845
110,0,3,16,2.0,3.5,Beach,845
111,0,3,16,2.0,3.5,Beach,867
112,0,3,16,2.0,3.5,Playground,63
113,0,3,16,2.0,3.5,Surf Spot,153
114,0,3,16,2.0,3.5,Real Estate Agency,173
115,0,3,16,2.0,3.5,Garden,173
116,0,3,16,2.0,3.5,Monument,173
117,0,3,16,2.0,3.5,Park,173
118,0,3,16,2.0,3.5,Playground,238
119,0,3,16,2.0,3.5,Landmarks and Outdoors,251
120,1,13,2,7.0,3.5,Park,505
121,1,13,2,7.0,3.5,Park,877
122,1,13,2,7.0,3.5,Rock Climbing Spot,582
123,1,13,2,7.0,3.5,Dog Park,270
124,1,13,2,7.0,3.5,Playground,61
125,1,13,2,7.0,3.5,Park,247
126,1,13,2,7.0,3.5,Park,290
127,1,13,2,7.0,3.5,Dog Park,508
128,1,13,2,7.0,3.5,Other Great Outdoors,584
129,1,13,2,7.0,3.5,Dog Park,588
130,1,13,2,6.0,3.0,Park,505
131,1,13,2,6.0,3.0,Park,877
132,1,13,2,6.0,3.0,Rock Climbing Spot,582
133,1,13,2,6.0,3.0,Dog Park,270
134,1,13,2,6.0,3.0,Playground,61
135,1,13,2,6.0,3.0,Park,247
136,1,13,2,6.0,3.0,Park,290
137,1,13,2,6.0,3.0,Dog Park,508
138,1,13,2,6.0,3.0,Other Great Outdoors,584
139,1,13,2,6.0,3.0,Dog Park,588
140,1,13,2,1.0,4.0,Park,505
141,1,13,2,1.0,4.0,Park,877
142,1,13,2,1.0,4.0,Rock Climbing Spot,582
143,1,13,2,1.0,4.0,Dog Park,270
144,1,13,2,1.0,4.0,Playground,61
145,1,13,2,1.0,4.0,Park,247
146,1,13,2,1.0,4.0,Park,290
147,1,13,2,1.0,4.0,Dog Park,508
148,1,13,2,1.0,4.0,Other Great Outdoors,584
149,1,13,2,1.0,4.0,Dog Park,588
150,1,13,2,1.0,3.0,Park,505
151,1,13,2,1.0,3.0,Park,877
152,1,13,2,1.0,3.0,Rock Climbing Spot,582
153,1,13,2,1.0,3.0,Dog Park,270
154,1,13,2,1.0,3.0,Playground,61
155,1,13,2,1.0,3.0,Park,247
156,1,13,2,1.0,3.0,Park,290
157,1,13,2,1.0,3.0,Dog Park,508
158,1,13,2,1.0,3.0,Other Great Outdoors,584
159,1,13,2,1.0,3.0,Dog Park,588
160,2,9,14,10.0,4.0,Park,257
161,2,9,14,10.0,4.0,Sports and Recreation,257
162,2,9,14,10.0,4.0,Beach,827
163,2,9,14,10.0,4.0,Park,762
164,2,9,14,10.0,4.0,Beach,762
165,2,9,14,10.0,4.0,Beach,763
166,2,9,14,10.0,4.0,Playground,244
167,2,9,14,10.0,4.0,Surf Spot,168
168,2,9,14,10.0,4.0,Real Estate Agency,371
169,2,9,14,10.0,4.0,Garden,371
170,2,9,14,10.0,4.0,Monument,371
171,2,9,14,10.0,4.0,Park,371
172,2,9,14,10.0,4.0,Playground,362
173,2,9,14,10.0,4.0,Landmarks and Outdoors,372
174,2,9,14,10.0,4.0,Park,973
175,2,9,14,11.0,3.0,Park,257
176,2,9,14,11.0,3.0,Sports and Recreation,257
177,2,9,14,11.0,3.0,Beach,827
178,2,9,14,11.0,3.0,Park,762
179,2,9,14,11.0,3.0,Beach,762
180,2,9,14,11.0,3.0,Beach,763
181,2,9,14,11.0,3.0,Playground,244
182,2,9,14,11.0,3.0,Surf Spot,168
183,2,9,14,11.0,3.0,Real Estate Agency,371
184,2,9,14,11.0,3.0,Garden,371
185,2,9,14,11.0,3.0,Monument,371
186,2,9,14,11.0,3.0,Park,371
187,2,9,14,11.0,3.0,Playground,362
188,2,9,14,11.0,3.0,Landmarks and Outdoors,372
189,2,9,14,11.0,3.0,Park,973
190,2,9,14,1.0,5.0,Park,257
191,2,9,14,1.0,5.0,Sports and Recreation,257
192,2,9,14,1.0,5.0,Beach,827
193,2,9,14,1.0,5.0,Park,762
194,2,9,14,1.0,5.0,Beach,762
195,2,9,14,1.0,5.0,Beach,763
196,2,9,14,1.0,5.0,Playground,244
197,2,9,14,1.0,5.0,Surf Spot,168
198,2,9,14,1.0,5.0,Real Estate Agency,371
199,2,9,14,1.0,5.0,Garden,371
200,2,9,14,1.0,5.0,Monument,371
201,2,9,14,1.0,5.0,Park,371
202,2,9,14,1.0,5.0,Playground,362
203,2,9,14,1.0,5.0,Landmarks and Outdoors,372
204,2,9,14,1.0,5.0,Park,973
205,2,9,14,26.0,4.5,Park,257
206,2,9,14,26.0,4.5,Sports and Recreation,257
207,2,9,14,26.0,4.5,Beach,827
208,2,9,14,26.0,4.5,Park,762
209,2,9,14,26.0,4.5,Beach,762
210,2,9,14,26.0,4.5,Beach,763
211,2,9,14,26.0,4.5,Playground,244
212,2,9,14,26.0,4.5,Surf Spot,168
213,2,9,14,26.0,4.5,Real Estate Agency,371
214,2,9,14,26.0,4.5,Garden,371
215,2,9,14,26.0,4.5,Monument,371
216,2,9,14,26.0,4.5,Park,371
217,2,9,14,26.0,4.5,Playground,362
218,2,9,14,26.0,4.5,Landmarks and Outdoors,372
219,2,9,14,26.0,4.5,Park,973
220,2,9,14,30.0,3.5,Park,257
221,2,9,14,30.0,3.5,Sports and Recreation,257
222,2,9,14,30.0,3.5,Beach,827
223,2,9,14,30.0,3.5,Park,762
224,2,9,14,30.0,3.5,Beach,762
225,2,9,14,30.0,3.5,Beach,763
226,2,9,14,30.0,3.5,Playground,244
227,2,9,14,30.0,3.5,Surf Spot,168
228,2,9,14,30.0,3.5,Real Estate Agency,371
229,2,9,14,30.0,3.5,Garden,371
230,2,9,14,30.0,3.5,Monument,371
231,2,9,14,30.0,3.5,Park,371
232,2,9,14,30.0,3.5,Playground,362
233,2,9,14,30.0,3.5,Landmarks and Outdoors,372
234,2,9,14,30.0,3.5,Park,973
235,2,9,14,3.0,3.0,Park,257
236,2,9,14,3.0,3.0,Sports and Recreation,257
237,2,9,14,3.0,3.0,Beach,827
238,2,9,14,3.0,3.0,Park,762
239,2,9,14,3.0,3.0,Beach,762
240,2,9,14,3.0,3.0,Beach,763
241,2,9,14,3.0,3.0,Playground,244
242,2,9,14,3.0,3.0,Surf Spot,168
243,2,9,14,3.0,3.0,Real Estate Agency,371
244,2,9,14,3.0,3.0,Garden,371
245,2,9,14,3.0,3.0,Monument,371
246,2,9,14,3.0,3.0,Park,371
247,2,9,14,3.0,3.0,Playground,362
248,2,9,14,3.0,3.0,Landmarks and Outdoors,372
249,2,9,14,3.0,3.0,Park,973
250,2,9,14,1.0,2.0,Park,257
251,2,9,14,1.0,2.0,Sports and Recreation,257
252,2,9,14,1.0,2.0,Beach,827
253,2,9,14,1.0,2.0,Park,762
254,2,9,14,1.0,2.0,Beach,762
255,2,9,14,1.0,2.0,Beach,763
256,2,9,14,1.0,2.0,Playground,244
257,2,9,14,1.0,2.0,Surf Spot,168
258,2,9,14,1.0,2.0,Real Estate Agency,371
259,2,9,14,1.0,2.0,Garden,371
260,2,9,14,1.0,2.0,Monument,371
261,2,9,14,1.0,2.0,Park,371
262,2,9,14,1.0,2.0,Playground,362
263,2,9,14,1.0,2.0,Landmarks and Outdoors,372
264,2,9,14,1.0,2.0,Park,973
265,2,9,14,2.0,3.5,Park,257
266,2,9,14,2.0,3.5,Sports and Recreation,257
267,2,9,14,2.0,3.5,Beach,827
268,2,9,14,2.0,3.5,Park,762
269,2,9,14,2.0,3.5,Beach,762
270,2,9,14,2.0,3.5,Beach,763
271,2,9,14,2.0,3.5,Playground,244
272,2,9,14,2.0,3.5,Surf Spot,168
273,2,9,14,2.0,3.5,Real Estate Agency,371
274,2,9,14,2.0,3.5,Garden,371
275,2,9,14,2.0,3.5,Monument,371
276,2,9,14,2.0,3.5,Park,371
277,2,9,14,2.0,3.5,Playground,362
278,2,9,14,2.0,3.5,Landmarks and Outdoors,372
279,2,9,14,2.0,3.5,Park,973
280,3,9,15,11.0,4.0,Monument,546
281,3,9,15,11.0,4.0,Plaza,557
282,3,9,15,11.0,4.0,Plaza,436
283,3,9,15,11.0,4.0,Monument,426
284,3,9,15,11.0,4.0,Urban Park,589
285,3,9,15,11.0,4.0,Fountain,592
286,3,9,15,11.0,4.0,Art Gallery,442
287,3,9,15,11.0,4.0,Park,442
288,3,9,15,11.0,4.0,Church,472
289,3,9,15,11.0,4.0,Park,472
290,3,9,15,11.0,4.0,Sports and Recreation,472
291,3,9,15,11.0,4.0,Garden,978
292,3,9,15,11.0,4.0,Urban Park,984
293,3,9,15,112.0,4.5,Monument,546
294,3,9,15,112.0,4.5,Plaza,557
295,3,9,15,112.0,4.5,Plaza,436
296,3,9,15,112.0,4.5,Monument,426
297,3,9,15,112.0,4.5,Urban Park,589
298,3,9,15,112.0,4.5,Fountain,592
299,3,9,15,112.0,4.5,Art Gallery,442
300,3,9,15,112.0,4.5,Park,442
301,3,9,15,112.0,4.5,Church,472
302,3,9,15,112.0,4.5,Park,472
303,3,9,15,112.0,4.5,Sports and Recreation,472
304,3,9,15,112.0,4.5,Garden,978
305,3,9,15,112.0,4.5,Urban Park,984
306,3,9,15,17.0,4.5,Monument,546
307,3,9,15,17.0,4.5,Plaza,557
308,3,9,15,17.0,4.5,Plaza,436
309,3,9,15,17.0,4.5,Monument,426
310,3,9,15,17.0,4.5,Urban Park,589
311,3,9,15,17.0,4.5,Fountain,592
312,3,9,15,17.0,4.5,Art Gallery,442
313,3,9,15,17.0,4.5,Park,442
314,3,9,15,17.0,4.5,Church,472
315,3,9,15,17.0,4.5,Park,472
316,3,9,15,17.0,4.5,Sports and Recreation,472
317,3,9,15,17.0,4.5,Garden,978
318,3,9,15,17.0,4.5,Urban Park,984
319,3,9,15,94.0,4.0,Monument,546
320,3,9,15,94.0,4.0,Plaza,557
321,3,9,15,94.0,4.0,Plaza,436
322,3,9,15,94.0,4.0,Monument,426
323,3,9,15,94.0,4.0,Urban Park,589
324,3,9,15,94.0,4.0,Fountain,592
325,3,9,15,94.0,4.0,Art Gallery,442
326,3,9,15,94.0,4.0,Park,442
327,3,9,15,94.0,4.0,Church,472
328,3,9,15,94.0,4.0,Park,472
329,3,9,15,94.0,4.0,Sports and Recreation,472
330,3,9,15,94.0,4.0,Garden,978
331,3,9,15,94.0,4.0,Urban Park,984
332,3,9,15,1.0,2.0,Monument,546
333,3,9,15,1.0,2.0,Plaza,557
334,3,9,15,1.0,2.0,Plaza,436
335,3,9,15,1.0,2.0,Monument,426
336,3,9,15,1.0,2.0,Urban Park,589
337,3,9,15,1.0,2.0,Fountain,592
338,3,9,15,1.0,2.0,Art Gallery,442
339,3,9,15,1.0,2.0,Park,442
340,3,9,15,1.0,2.0,Church,472
341,3,9,15,1.0,2.0,Park,472
342,3,9,15,1.0,2.0,Sports and Recreation,472
343,3,9,15,1.0,2.0,Garden,978
344,3,9,15,1.0,2.0,Urban Park,984
345,3,9,15,6.0,3.5,Monument,546
346,3,9,15,6.0,3.5,Plaza,557
347,3,9,15,6.0,3.5,Plaza,436
348,3,9,15,6.0,3.5,Monument,426
349,3,9,15,6.0,3.5,Urban Park,589
350,3,9,15,6.0,3.5,Fountain,592
351,3,9,15,6.0,3.5,Art Gallery,442
352,3,9,15,6.0,3.5,Park,442
353,3,9,15,6.0,3.5,Church,472
354,3,9,15,6.0,3.5,Park,472
355,3,9,15,6.0,3.5,Sports and Recreation,472
356,3,9,15,6.0,3.5,Garden,978
357,3,9,15,6.0,3.5,Urban Park,984
371,3,9,15,70.0,3.5,Monument,546
372,3,9,15,70.0,3.5,Plaza,557
373,3,9,15,70.0,3.5,Plaza,436
374,3,9,15,70.0,3.5,Monument,426
375,3,9,15,70.0,3.5,Urban Park,589
376,3,9,15,70.0,3.5,Fountain,592
377,3,9,15,70.0,3.5,Art Gallery,442
378,3,9,15,70.0,3.5,Park,442
379,3,9,15,70.0,3.5,Church,472
380,3,9,15,70.0,3.5,Park,472
381,3,9,15,70.0,3.5,Sports and Recreation,472
382,3,9,15,70.0,3.5,Garden,978
383,3,9,15,70.0,3.5,Urban Park,984
384,3,9,15,1.0,3.0,Monument,546
385,3,9,15,1.0,3.0,Plaza,557
386,3,9,15,1.0,3.0,Plaza,436
387,3,9,15,1.0,3.0,Monument,426
388,3,9,15,1.0,3.0,Urban Park,589
389,3,9,15,1.0,3.0,Fountain,592
390,3,9,15,1.0,3.0,Art Gallery,442
391,3,9,15,1.0,3.0,Park,442
392,3,9,15,1.0,3.0,Church,472
393,3,9,15,1.0,3.0,Park,472
394,3,9,15,1.0,3.0,Sports and Recreation,472
395,3,9,15,1.0,3.0,Garden,978
396,3,9,15,1.0,3.0,Urban Park,984
410,3,9,15,11.0,3.5,Monument,546
411,3,9,15,11.0,3.5,Plaza,557
412,3,9,15,11.0,3.5,Plaza,436
413,3,9,15,11.0,3.5,Monument,426
414,3,9,15,11.0,3.5,Urban Park,589
415,3,9,15,11.0,3.5,Fountain,592
416,3,9,15,11.0,3.5,Art Gallery,442
417,3,9,15,11.0,3.5,Park,442
418,3,9,15,11.0,3.5,Church,472
419,3,9,15,11.0,3.5,Park,472
420,3,9,15,11.0,3.5,Sports and Recreation,472
421,3,9,15,11.0,3.5,Garden,978
422,3,9,15,11.0,3.5,Urban Park,984
423,3,9,15,8.0,3.0,Monument,546
424,3,9,15,8.0,3.0,Plaza,557
425,3,9,15,8.0,3.0,Plaza,436
426,3,9,15,8.0,3.0,Monument,426
427,3,9,15,8.0,3.0,Urban Park,589
428,3,9,15,8.0,3.0,Fountain,592
429,3,9,15,8.0,3.0,Art Gallery,442
430,3,9,15,8.0,3.0,Park,442
431,3,9,15,8.0,3.0,Church,472
432,3,9,15,8.0,3.0,Park,472
433,3,9,15,8.0,3.0,Sports and Recreation,472
434,3,9,15,8.0,3.0,Garden,978
435,3,9,15,8.0,3.0,Urban Park,984
449,3,9,15,1.0,4.0,Monument,546
450,3,9,15,1.0,4.0,Plaza,557
451,3,9,15,1.0,4.0,Plaza,436
452,3,9,15,1.0,4.0,Monument,426
453,3,9,15,1.0,4.0,Urban Park,589
454,3,9,15,1.0,4.0,Fountain,592
455,3,9,15,1.0,4.0,Art Gallery,442
456,3,9,15,1.0,4.0,Park,442
457,3,9,15,1.0,4.0,Church,472
458,3,9,15,1.0,4.0,Park,472
459,3,9,15,1.0,4.0,Sports and Recreation,472
460,3,9,15,1.0,4.0,Garden,978
461,3,9,15,1.0,4.0,Urban Park,984
475,3,9,15,7.0,3.5,Monument,546
476,3,9,15,7.0,3.5,Plaza,557
477,3,9,15,7.0,3.5,Plaza,436
478,3,9,15,7.0,3.5,Monument,426
479,3,9,15,7.0,3.5,Urban Park,589
480,3,9,15,7.0,3.5,Fountain,592
481,3,9,15,7.0,3.5,Art Gallery,442
482,3,9,15,7.0,3.5,Park,442
483,3,9,15,7.0,3.5,Church,472
484,3,9,15,7.0,3.5,Park,472
485,3,9,15,7.0,3.5,Sports and Recreation,472
486,3,9,15,7.0,3.5,Garden,978
487,3,9,15,7.0,3.5,Urban Park,984
488,3,9,15,2.0,3.5,Monument,546
489,3,9,15,2.0,3.5,Plaza,557
490,3,9,15,2.0,3.5,Plaza,436
491,3,9,15,2.0,3.5,Monument,426
492,3,9,15,2.0,3.5,Urban Park,589
493,3,9,15,2.0,3.5,Fountain,592
494,3,9,15,2.0,3.5,Art Gallery,442
495,3,9,15,2.0,3.5,Park,442
496,3,9,15,2.0,3.5,Church,472
497,3,9,15,2.0,3.5,Park,472
498,3,9,15,2.0,3.5,Sports and Recreation,472
499,3,9,15,2.0,3.5,Garden,978
500,3,9,15,2.0,3.5,Urban Park,984
501,3,9,15,28.0,3.5,Monument,546
502,3,9,15,28.0,3.5,Plaza,557
503,3,9,15,28.0,3.5,Plaza,436
504,3,9,15,28.0,3.5,Monument,426
505,3,9,15,28.0,3.5,Urban Park,589
506,3,9,15,28.0,3.5,Fountain,592
507,3,9,15,28.0,3.5,Art Gallery,442
508,3,9,15,28.0,3.5,Park,442
509,3,9,15,28.0,3.5,Church,472
510,3,9,15,28.0,3.5,Park,472
511,3,9,15,28.0,3.5,Sports and Recreation,472
512,3,9,15,28.0,3.5,Garden,978
513,3,9,15,28.0,3.5,Urban Park,984
527,3,9,15,8.0,5.0,Monument,546
528,3,9,15,8.0,5.0,Plaza,557
529,3,9,15,8.0,5.0,Plaza,436
530,3,9,15,8.0,5.0,Monument,426
531,3,9,15,8.0,5.0,Urban Park,589
532,3,9,15,8.0,5.0,Fountain,592
533,3,9,15,8.0,5.0,Art Gallery,442
534,3,9,15,8.0,5.0,Park,442
535,3,9,15,8.0,5.0,Church,472
536,3,9,15,8.0,5.0,Park,472
537,3,9,15,8.0,5.0,Sports and Recreation,472
538,3,9,15,8.0,5.0,Garden,978
539,3,9,15,8.0,5.0,Urban Park,984
540,4,9,18,112.0,4.5,Plaza,852
541,4,9,18,112.0,4.5,Garden,492
542,4,9,18,112.0,4.5,Urban Park,535
543,4,9,18,112.0,4.5,Monument,210
544,4,9,18,112.0,4.5,Park,956
545,4,9,18,112.0,4.5,Urban Park,356
546,4,9,18,112.0,4.5,Park,551
547,4,9,18,112.0,4.5,Lake,795
548,4,9,18,112.0,4.5,Skating Rink,795
549,4,9,18,112.0,4.5,Playground,749
550,4,9,18,112.0,4.5,Other Great Outdoors,796
551,4,9,18,32.0,4.5,Plaza,852
552,4,9,18,32.0,4.5,Garden,492
553,4,9,18,32.0,4.5,Urban Park,535
554,4,9,18,32.0,4.5,Monument,210
555,4,9,18,32.0,4.5,Park,956
556,4,9,18,32.0,4.5,Urban Park,356
557,4,9,18,32.0,4.5,Park,551
558,4,9,18,32.0,4.5,Lake,795
559,4,9,18,32.0,4.5,Skating Rink,795
560,4,9,18,32.0,4.5,Playground,749
561,4,9,18,32.0,4.5,Other Great Outdoors,796
562,4,9,18,1.0,5.0,Plaza,852
563,4,9,18,1.0,5.0,Garden,492
564,4,9,18,1.0,5.0,Urban Park,535
565,4,9,18,1.0,5.0,Monument,210
566,4,9,18,1.0,5.0,Park,956
567,4,9,18,1.0,5.0,Urban Park,356
568,4,9,18,1.0,5.0,Park,551
569,4,9,18,1.0,5.0,Lake,795
570,4,9,18,1.0,5.0,Skating Rink,795
571,4,9,18,1.0,5.0,Playground,749
572,4,9,18,1.0,5.0,Other Great Outdoors,796
573,4,9,18,2.0,3.5,Plaza,852
574,4,9,18,2.0,3.5,Garden,492
575,4,9,18,2.0,3.5,Urban Park,535
576,4,9,18,2.0,3.5,Monument,210
577,4,9,18,2.0,3.5,Park,956
578,4,9,18,2.0,3.5,Urban Park,356
579,4,9,18,2.0,3.5,Park,551
580,4,9,18,2.0,3.5,Lake,795
581,4,9,18,2.0,3.5,Skating Rink,795
582,4,9,18,2.0,3.5,Playground,749
583,4,9,18,2.0,3.5,Other Great Outdoors,796
584,4,9,18,3.0,4.0,Plaza,852
585,4,9,18,3.0,4.0,Garden,492
586,4,9,18,3.0,4.0,Urban Park,535
587,4,9,18,3.0,4.0,Monument,210
588,4,9,18,3.0,4.0,Park,956
589,4,9,18,3.0,4.0,Urban Park,356
590,4,9,18,3.0,4.0,Park,551
591,4,9,18,3.0,4.0,Lake,795
592,4,9,18,3.0,4.0,Skating Rink,795
593,4,9,18,3.0,4.0,Playground,749
594,4,9,18,3.0,4.0,Other Great Outdoors,796
595,4,9,18,6.0,3.5,Plaza,852
596,4,9,18,6.0,3.5,Garden,492
597,4,9,18,6.0,3.5,Urban Park,535
598,4,9,18,6.0,3.5,Monument,210
599,4,9,18,6.0,3.5,Park,956
600,4,9,18,6.0,3.5,Urban Park,356
601,4,9,18,6.0,3.5,Park,551
602,4,9,18,6.0,3.5,Lake,795
603,4,9,18,6.0,3.5,Skating Rink,795
604,4,9,18,6.0,3.5,Playground,749
605,4,9,18,6.0,3.5,Other Great Outdoors,796
606,4,9,18,2.0,2.5,Plaza,852
607,4,9,18,2.0,2.5,Garden,492
608,4,9,18,2.0,2.5,Urban Park,535
609,4,9,18,2.0,2.5,Monument,210
610,4,9,18,2.0,2.5,Park,956
611,4,9,18,2.0,2.5,Urban Park,356
612,4,9,18,2.0,2.5,Park,551
613,4,9,18,2.0,2.5,Lake,795
614,4,9,18,2.0,2.5,Skating Rink,795
615,4,9,18,2.0,2.5,Playground,749
616,4,9,18,2.0,2.5,Other Great Outdoors,796
617,4,9,18,1.0,3.0,Plaza,852
618,4,9,18,1.0,3.0,Garden,492
619,4,9,18,1.0,3.0,Urban Park,535
620,4,9,18,1.0,3.0,Monument,210
621,4,9,18,1.0,3.0,Park,956
622,4,9,18,1.0,3.0,Urban Park,356
623,4,9,18,1.0,3.0,Park,551
624,4,9,18,1.0,3.0,Lake,795
625,4,9,18,1.0,3.0,Skating Rink,795
626,4,9,18,1.0,3.0,Playground,749
627,4,9,18,1.0,3.0,Other Great Outdoors,796
628,4,9,18,2.0,3.0,Plaza,852
629,4,9,18,2.0,3.0,Garden,492
630,4,9,18,2.0,3.0,Urban Park,535
631,4,9,18,2.0,3.0,Monument,210
632,4,9,18,2.0,3.0,Park,956
633,4,9,18,2.0,3.0,Urban Park,356
634,4,9,18,2.0,3.0,Park,551
635,4,9,18,2.0,3.0,Lake,795
636,4,9,18,2.0,3.0,Skating Rink,795
637,4,9,18,2.0,3.0,Playground,749
638,4,9,18,2.0,3.0,Other Great Outdoors,796
639,4,9,18,70.0,3.5,Plaza,852
640,4,9,18,70.0,3.5,Garden,492
641,4,9,18,70.0,3.5,Urban Park,535
642,4,9,18,70.0,3.5,Monument,210
643,4,9,18,70.0,3.5,Park,956
644,4,9,18,70.0,3.5,Urban Park,356
645,4,9,18,70.0,3.5,Park,551
646,4,9,18,70.0,3.5,Lake,795
647,4,9,18,70.0,3.5,Skating Rink,795
648,4,9,18,70.0,3.5,Playground,749
649,4,9,18,70.0,3.5,Other Great Outdoors,796
650,4,9,18,1.0,4.0,Plaza,852
651,4,9,18,1.0,4.0,Garden,492
652,4,9,18,1.0,4.0,Urban Park,535
653,4,9,18,1.0,4.0,Monument,210
654,4,9,18,1.0,4.0,Park,956
655,4,9,18,1.0,4.0,Urban Park,356
656,4,9,18,1.0,4.0,Park,551
657,4,9,18,1.0,4.0,Lake,795
658,4,9,18,1.0,4.0,Skating Rink,795
659,4,9,18,1.0,4.0,Playground,749
660,4,9,18,1.0,4.0,Other Great Outdoors,796
683,4,9,18,3.0,2.5,Plaza,852
684,4,9,18,3.0,2.5,Garden,492
685,4,9,18,3.0,2.5,Urban Park,535
686,4,9,18,3.0,2.5,Monument,210
687,4,9,18,3.0,2.5,Park,956
688,4,9,18,3.0,2.5,Urban Park,356
689,4,9,18,3.0,2.5,Park,551
690,4,9,18,3.0,2.5,Lake,795
691,4,9,18,3.0,2.5,Skating Rink,795
