,citybike_index,empty_slots,free_bikes,num_parks,ave_dis_park,num_plygrd,ave_dis_plygrd,num_sr,ave_dis_sr,med_rating,med_review
230,230,8.0,2.9444389791664403,3.0,762.6666666666666,0.0,,0.0,,3.75,3.1780538303479458
231,231,15.0,0.0,4.0,361.75,0.6931471805599453,420.0,0.0,,3.75,2.6390573296152584
232,232,6.0,2.6390573296152584,4.0,622.25,0.6931471805599453,893.0,0.0,,4.0,3.258096538021482
233,233,15.0,1.3862943611198906,4.0,621.5,1.6094379124341003,392.25,0.6931471805599453,627.0,4.25,2.302585092994046
234,234,3.0,2.833213344056216,5.0,526.6,1.0986122886681098,571.5,0.6931471805599453,789.0,4.0,1.6094379124341003
235,235,6.0,1.9459101490553132,4.0,318.5,1.0986122886681098,659.0,0.6931471805599453,258.0,4.0,1.6094379124341003
236,236,11.0,0.6931471805599453,7.0,392.2857142857143,0.6931471805599453,319.0,1.0986122886681098,489.0,3.25,1.6094379124341003
237,237,4.0,2.6390573296152584,4.0,386.25,1.0986122886681098,268.0,1.0986122886681098,365.5,3.75,1.3862943611198906
238,238,9.0,0.0,4.0,620.75,1.3862943611198906,611.6666666666666,0.6931471805599453,614.0,4.0,0.6931471805599453
239,239,1.0,3.044522437723423,3.0,539.6666666666666,1.9459101490553132,451.0,0.6931471805599453,424.0,4.5,2.302585092994046
240,240,9.0,1.3862943611198906,3.0,632.0,1.6094379124341003,516.5,0.0,,4.25,2.1400661634962708
241,241,12.0,1.3862943611198906,5.0,521.4,0.6931471805599453,73.0,0.0,,2.5,1.3862943611198906
242,242,5.0,2.3978952727983707,5.0,537.6,0.6931471805599453,627.0,0.6931471805599453,333.0,4.0,1.791759469228055
243,243,15.0,1.6094379124341003,3.0,348.0,0.6931471805599453,582.0,0.0,,3.5,1.6094379124341003
244,244,12.0,2.4849066497880004,3.0,696.0,0.0,,1.0986122886681098,678.0,3.5,2.1972245773362196
245,245,0.0,2.772588722239781,7.0,657.2857142857143,0.0,,0.0,,4.25,0.9162907318741551
246,246,3.0,2.833213344056216,3.0,644.0,0.0,,0.6931471805599453,983.0,4.0,3.4011973816621555
247,247,1.0,2.5649493574615367,3.0,448.6666666666667,0.0,,0.0,,3.5,3.1354942159291497
248,248,15.0,1.6094379124341003,6.0,582.3333333333334,0.6931471805599453,218.0,0.0,,4.0,1.791759469228055
249,249,18.0,0.6931471805599453,4.0,475.75,0.6931471805599453,589.0,0.6931471805599453,588.0,4.0,2.1972245773362196
250,250,2.0,2.70805020110221,3.0,464.6666666666667,0.0,,0.6931471805599453,273.0,3.75,2.6390573296152584
251,251,1.0,2.70805020110221,4.0,636.5,0.0,,0.6931471805599453,540.0,3.75,2.70805020110221
252,252,14.0,2.0794415416798357,2.0,544.0,0.6931471805599453,645.0,0.6931471805599453,645.0,4.25,3.1570004211501135
253,253,6.0,2.833213344056216,3.0,196.33333333333334,0.0,,0.6931471805599453,225.0,3.5,1.3862943611198906
254,254,2.0,2.6390573296152584,3.0,585.0,0.6931471805599453,441.0,0.0,,4.25,1.6094379124341003
255,255,19.0,1.3862943611198906,3.0,470.6666666666667,0.6931471805599453,405.0,0.0,,3.5,1.791759469228055
256,256,25.0,1.791759469228055,3.0,688.6666666666666,0.6931471805599453,784.0,0.0,,4.25,2.4423470353692043
257,257,5.0,2.3978952727983707,5.0,272.8,0.6931471805599453,396.0,0.0,,4.25,2.6390573296152584
258,258,2.0,2.6390573296152584,6.0,633.1666666666666,1.0986122886681098,862.5,0.0,,4.25,1.6094379124341003
259,259,8.0,2.4849066497880004,7.0,648.2857142857143,1.3862943611198906,731.3333333333334,0.0,,1.0,0.6931471805599453
260,260,4.0,2.772588722239781,5.0,633.6,0.6931471805599453,271.0,0.6931471805599453,591.0,3.0,0.6931471805599453
261,261,21.0,1.0986122886681098,5.0,453.8,1.791759469228055,622.6,0.6931471805599453,699.0,1.0,0.6931471805599453
262,262,8.0,2.3978952727983707,6.0,525.3333333333334,0.6931471805599453,289.0,1.3862943611198906,403.6666666666667,3.75,2.0149030205422647
263,263,19.0,0.6931471805599453,7.0,597.1428571428571,1.0986122886681098,663.0,0.6931471805599453,689.0,2.5,0.6931471805599453
264,264,9.0,2.833213344056216,4.0,608.5,0.6931471805599453,953.0,0.0,,4.25,1.791759469228055
265,265,12.0,1.0986122886681098,6.0,561.5,0.6931471805599453,118.0,0.0,,4.0,2.302585092994046
266,266,16.0,1.0986122886681098,5.0,399.2,0.6931471805599453,799.0,0.0,,4.0,0.6931471805599453
267,267,16.0,0.6931471805599453,6.0,716.6666666666666,0.6931471805599453,566.0,0.0,,3.5,2.0794415416798357
268,268,11.0,0.0,4.0,629.25,1.6094379124341003,507.5,0.0,,4.0,1.252762968495368
269,269,15.0,0.6931471805599453,4.0,361.25,1.3862943611198906,517.6666666666666,1.0986122886681098,240.5,4.0,2.4849066497880004
270,270,9.0,2.6390573296152584,4.0,603.5,1.0986122886681098,406.0,0.0,,3.75,1.9459101490553132
271,271,14.0,2.5649493574615367,5.0,680.6,1.0986122886681098,739.0,0.6931471805599453,413.0,4.0,1.3862943611198906
272,272,2.0,3.044522437723423,5.0,522.2,0.0,,0.6931471805599453,648.0,4.5,3.449987545831587
273,273,22.0,0.6931471805599453,3.0,831.3333333333334,1.3862943611198906,505.3333333333333,0.6931471805599453,1317.0,4.5,1.3862943611198906
274,274,4.0,2.5649493574615367,6.0,515.8333333333334,0.6931471805599453,148.0,0.6931471805599453,901.0,4.25,1.5040773967762742
275,275,9.0,2.6390573296152584,2.0,486.0,0.0,,0.0,,3.5,1.3862943611198906
276,276,13.0,1.791759469228055,6.0,321.3333333333333,0.6931471805599453,450.0,0.0,,4.0,0.6931471805599453
277,277,13.0,1.0986122886681098,7.0,559.7142857142857,0.6931471805599453,602.0,0.6931471805599453,602.0,3.0,0.6931471805599453
278,278,13.0,2.3978952727983707,8.0,694.625,1.0986122886681098,652.0,1.3862943611198906,714.6666666666666,2.5,0.6931471805599453
279,279,11.0,2.1972245773362196,3.0,379.0,0.6931471805599453,562.0,0.0,,3.75,2.3513752571634776
280,280,6.0,2.8903717578961645,5.0,546.2,0.0,,1.0986122886681098,678.0,3.5,3.1780538303479458
281,281,8.0,2.4849066497880004,3.0,421.0,0.6931471805599453,892.0,0.0,,3.5,2.1972245773362196
282,282,13.0,2.302585092994046,3.0,509.3333333333333,0.0,,0.6931471805599453,506.0,3.5,2.3978952727983707
283,283,18.0,0.0,3.0,816.3333333333334,1.3862943611198906,435.0,0.6931471805599453,734.0,3.0,1.6094379124341003
284,284,22.0,0.6931471805599453,2.0,526.5,0.0,,0.6931471805599453,80.0,3.75,1.9459101490553132
285,285,20.0,0.0,5.0,682.2,1.0986122886681098,911.5,0.0,,1.0,0.6931471805599453
286,286,1.0,2.772588722239781,5.0,725.4,0.6931471805599453,498.0,0.6931471805599453,731.0,3.75,2.6390573296152584
287,287,8.0,1.3862943611198906,6.0,717.1666666666666,0.6931471805599453,452.0,1.0986122886681098,820.0,4.5,1.6094379124341003
288,288,17.0,2.1972245773362196,5.0,652.8,0.6931471805599453,438.0,1.0986122886681098,879.5,3.75,2.6026896854443837
289,289,16.0,1.0986122886681098,3.0,355.0,1.9459101490553132,474.8333333333333,0.6931471805599453,203.0,3.75,1.3862943611198906
290,290,2.0,2.8903717578961645,3.0,375.3333333333333,0.0,,0.6931471805599453,279.0,4.25,2.1400661634962708
291,291,9.0,1.0986122886681098,2.0,509.5,0.6931471805599453,745.0,0.6931471805599453,745.0,4.25,3.1570004211501135
292,292,5.0,1.791759469228055,6.0,512.1666666666666,1.0986122886681098,303.5,0.0,,4.0,1.7047480922384253
293,293,4.0,2.0794415416798357,2.0,813.0,1.9459101490553132,478.8333333333333,0.0,,4.5,1.7047480922384253
294,294,8.0,3.332204510175204,3.0,634.0,0.6931471805599453,792.0,0.0,,3.5,1.791759469228055
295,295,14.0,1.791759469228055,5.0,659.2,1.6094379124341003,534.0,0.6931471805599453,727.0,4.5,2.302585092994046
296,296,29.0,1.0986122886681098,5.0,515.8,0.0,,1.0986122886681098,599.0,3.75,3.2771447329921766
297,297,3.0,2.772588722239781,3.0,350.6666666666667,0.0,,0.0,,3.5,2.833213344056216
298,298,7.0,2.70805020110221,3.0,441.0,0.0,,0.6931471805599453,773.0,3.5,3.1354942159291497
299,299,16.0,2.0794415416798357,3.0,623.0,1.0986122886681098,466.0,0.0,,4.25,2.5257286443082556
300,300,4.0,3.044522437723423,1.0,500.0,0.0,,0.0,,3.25,4.189654742026425
301,301,10.0,0.6931471805599453,3.0,591.3333333333334,1.6094379124341003,521.75,0.0,,4.5,1.0986122886681098
302,302,28.0,3.1354942159291497,4.0,463.5,0.0,,0.6931471805599453,751.0,3.5,1.6094379124341003
303,303,2.0,2.8903717578961645,8.0,652.75,0.6931471805599453,849.0,0.0,,2.5,0.6931471805599453
304,304,14.0,0.0,2.0,630.5,0.6931471805599453,845.0,0.0,,3.5,2.1972245773362196
305,305,16.0,1.9459101490553132,2.0,736.5,0.0,,0.0,,3.5,2.1972245773362196
306,306,13.0,0.6931471805599453,5.0,423.8,1.0986122886681098,448.0,1.0986122886681098,567.0,3.75,1.791759469228055
307,307,23.0,1.6094379124341003,4.0,331.5,1.3862943611198906,730.6666666666666,0.0,,4.0,1.0986122886681098
308,308,2.0,2.1972245773362196,1.0,409.0,0.0,,0.0,,3.75,3.044522437723423
309,309,1.0,2.6390573296152584,3.0,366.3333333333333,0.0,,0.6931471805599453,142.0,4.0,2.70805020110221
310,310,26.0,0.6931471805599453,4.0,587.75,0.0,,0.0,,4.75,2.4849066497880004
311,311,19.0,2.1972245773362196,4.0,586.5,1.0986122886681098,356.0,0.6931471805599453,840.0,4.0,3.295836866004329
312,312,10.0,2.4849066497880004,3.0,805.3333333333334,0.0,,1.0986122886681098,754.5,3.5,2.1972245773362196
313,313,9.0,2.1972245773362196,3.0,492.3333333333333,0.0,,0.6931471805599453,262.0,3.75,3.8918202981106265
314,314,10.0,1.6094379124341003,5.0,517.6,0.0,,0.0,,3.5,2.0794415416798357
315,315,1.0,3.1354942159291497,3.0,315.3333333333333,0.0,,0.6931471805599453,11.0,3.75,2.8622008809294686
316,316,7.0,1.791759469228055,5.0,515.6,0.0,,0.6931471805599453,589.0,3.5,1.791759469228055
317,317,2.0,2.8903717578961645,5.0,504.2,0.0,,0.6931471805599453,562.0,3.5,1.791759469228055
318,318,14.0,0.0,3.0,347.3333333333333,0.6931471805599453,531.0,0.6931471805599453,74.0,3.75,1.9459101490553132
319,319,13.0,2.5649493574615367,3.0,829.6666666666666,0.0,,0.6931471805599453,788.0,3.75,4.204692619390966
320,320,16.0,1.791759469228055,4.0,599.75,0.0,,1.0986122886681098,589.5,3.5,3.1780538303479458
321,321,5.0,1.3862943611198906,4.0,710.75,0.6931471805599453,684.0,1.0986122886681098,660.0,4.0,3.4657359027997265
322,322,18.0,1.9459101490553132,1.0,707.0,0.0,,0.0,,3.75,3.044522437723423
323,323,10.0,1.9459101490553132,2.0,514.5,1.3862943611198906,412.6666666666667,0.6931471805599453,366.0,3.5,1.252762968495368
324,324,1.0,2.6390573296152584,3.0,341.3333333333333,0.0,,0.6931471805599453,94.0,3.75,2.970414465569701
325,325,15.0,2.995732273553991,3.0,626.6666666666666,0.0,,0.0,,3.25,4.143134726391533
326,326,9.0,2.1972245773362196,4.0,380.75,0.0,,0.6931471805599453,480.0,3.5,1.6094379124341003
327,327,2.0,2.833213344056216,2.0,419.0,0.0,,0.0,,3.5,1.3862943611198906
328,328,5.0,1.791759469228055,4.0,743.75,0.0,,0.6931471805599453,955.0,3.5,1.3862943611198906
329,329,12.0,1.0986122886681098,3.0,623.0,0.0,,0.6931471805599453,908.0,3.5,1.3862943611198906
330,330,5.0,2.0794415416798357,3.0,530.0,0.0,,0.6931471805599453,738.0,3.5,1.3862943611198906
331,331,7.0,1.791759469228055,2.0,421.5,0.0,,0.0,,3.5,1.3862943611198906
332,332,5.0,2.5649493574615367,5.0,299.2,0.6931471805599453,548.0,0.0,,4.25,0.9162907318741551
333,333,10.0,2.8903717578961645,3.0,262.3333333333333,0.0,,0.0,,4.5,2.772588722239781
334,334,13.0,2.5649493574615367,4.0,746.0,0.6931471805599453,661.0,0.6931471805599453,661.0,4.0,0.6931471805599453
335,335,0.0,3.1354942159291497,5.0,550.6,0.0,,0.0,,4.25,2.70805020110221
336,336,9.0,1.6094379124341003,5.0,655.8,1.3862943611198906,332.3333333333333,0.6931471805599453,464.0,4.0,1.6094379124341003
337,337,13.0,2.302585092994046,7.0,555.1428571428571,0.6931471805599453,899.0,0.0,,4.0,0.6931471805599453
338,338,11.0,2.4849066497880004,4.0,503.25,1.3862943611198906,706.6666666666666,0.6931471805599453,504.0,4.0,1.9459101490553132
339,339,22.0,0.0,3.0,679.6666666666666,0.0,,0.0,,3.25,1.3862943611198906
340,340,11.0,1.3862943611198906,5.0,748.2,1.0986122886681098,515.0,1.0986122886681098,992.5,4.0,3.044522437723423
341,341,18.0,0.6931471805599453,1.0,812.0,1.3862943611198906,557.3333333333334,0.0,,4.0,2.0149030205422647
342,342,21.0,0.6931471805599453,3.0,778.3333333333334,0.6931471805599453,728.0,0.6931471805599453,902.0,4.0,3.044522437723423
343,343,20.0,0.0,6.0,391.0,0.6931471805599453,111.0,1.0986122886681098,544.5,4.25,1.9459101490553132
344,344,16.0,0.0,5.0,354.6,0.6931471805599453,1000.0,0.0,,4.0,2.302585092994046
345,345,6.0,2.1972245773362196,5.0,734.8,0.0,,0.6931471805599453,936.0,3.5,1.3862943611198906
346,346,8.0,2.0794415416798357,6.0,611.3333333333334,0.0,,0.6931471805599453,965.0,3.5,1.3862943611198906
347,347,11.0,2.0794415416798357,5.0,433.2,0.6931471805599453,440.0,0.0,,3.5,1.3862943611198906
348,348,3.0,2.772588722239781,4.0,629.0,0.0,,0.0,,4.5,1.3862943611198906
349,349,2.0,2.772588722239781,8.0,782.5,0.0,,0.6931471805599453,735.0,4.5,1.0986122886681098
350,350,0.0,3.4657359027997265,6.0,859.1666666666666,0.6931471805599453,316.0,1.0986122886681098,873.0,4.0,1.0986122886681098
351,351,0.0,2.995732273553991,8.0,630.125,0.6931471805599453,417.0,0.6931471805599453,256.0,4.0,1.0986122886681098
352,352,10.0,2.302585092994046,6.0,597.6666666666666,0.0,,1.3862943611198906,594.3333333333334,4.0,0.6931471805599453
353,353,6.0,3.091042453358316,7.0,681.8571428571429,0.0,,0.6931471805599453,1028.0,4.0,0.6931471805599453
354,354,3.0,3.091042453358316,6.0,324.6666666666667,0.6931471805599453,499.0,0.0,,4.0,1.0986122886681098
355,355,20.0,1.0986122886681098,3.0,1032.6666666666667,0.6931471805599453,1076.0,0.0,,4.5,2.5649493574615367
356,356,22.0,0.6931471805599453,4.0,790.5,0.6931471805599453,712.0,0.0,,4.0,0.6931471805599453
357,357,7.0,2.5649493574615367,4.0,707.5,0.6931471805599453,828.0,0.0,,4.0,0.6931471805599453
358,358,22.0,1.791759469228055,6.0,561.5,0.0,,1.0986122886681098,369.0,,
359,359,5.0,2.3978952727983707,3.0,800.3333333333334,0.6931471805599453,575.0,0.0,,4.0,0.6931471805599453
360,360,4.0,3.1780538303479458,6.0,572.3333333333334,1.0986122886681098,321.0,0.0,,3.75,1.5040773967762742
361,361,4.0,0.0,6.0,409.0,0.6931471805599453,355.0,1.0986122886681098,220.5,3.75,2.2512917986064953
362,362,10.0,3.6109179126442243,4.0,404.25,0.6931471805599453,786.0,0.0,,4.25,2.0794415416798357
363,363,9.0,1.9459101490553132,7.0,667.4285714285714,0.0,,0.6931471805599453,1002.0,4.5,1.6094379124341003
364,364,7.0,2.0794415416798357,7.0,481.2857142857143,0.0,,0.0,,2.5,1.3862943611198906
365,365,12.0,2.0794415416798357,5.0,532.4,0.6931471805599453,605.0,0.6931471805599453,541.0,4.25,3.1354942159291497
366,366,10.0,1.6094379124341003,4.0,544.25,0.6931471805599453,121.0,0.0,,3.75,1.6094379124341003
367,367,8.0,2.772588722239781,6.0,673.8333333333334,0.0,,0.6931471805599453,578.0,4.5,2.772588722239781
368,368,8.0,1.791759469228055,5.0,548.6,0.6931471805599453,557.0,0.6931471805599453,372.0,3.5,0.6931471805599453
369,369,13.0,2.0794415416798357,4.0,581.75,0.6931471805599453,258.0,0.0,,3.75,1.6094379124341003
370,370,14.0,2.6390573296152584,5.0,461.0,1.3862943611198906,747.0,0.6931471805599453,313.0,4.0,2.5649493574615367
371,371,12.0,1.9459101490553132,5.0,598.0,0.6931471805599453,314.0,0.6931471805599453,658.0,3.75,2.8622008809294686
372,372,21.0,3.1780538303479458,2.0,230.5,0.6931471805599453,204.0,0.6931471805599453,248.0,3.5,1.791759469228055
373,373,16.0,1.0986122886681098,2.0,342.5,1.0986122886681098,521.0,0.0,,4.0,1.6094379124341003
374,374,13.0,0.0,2.0,549.0,1.0986122886681098,689.0,0.0,,4.0,1.6094379124341003
375,375,10.0,2.302585092994046,5.0,548.6,0.6931471805599453,871.0,0.6931471805599453,501.0,4.5,1.6094379124341003
376,376,17.0,1.791759469228055,6.0,716.3333333333334,1.0986122886681098,699.5,0.0,,,
377,377,22.0,1.791759469228055,2.0,739.5,0.0,,0.0,,,
378,378,18.0,2.1972245773362196,3.0,639.0,0.0,,0.0,,,
379,379,20.0,0.0,2.0,809.5,0.0,,0.0,,,
380,380,8.0,2.3978952727983707,4.0,831.0,0.0,,0.0,,4.5,2.0794415416798357
381,381,14.0,1.791759469228055,2.0,718.5,0.0,,0.6931471805599453,952.0,4.5,2.0794415416798357
382,382,21.0,1.0986122886681098,2.0,733.5,1.0986122886681098,379.5,1.0986122886681098,707.5,2.5,1.252762968495368
383,383,26.0,0.6931471805599453,1.0,88.0,0.0,,0.6931471805599453,883.0,4.5,2.8903717578961645
384,384,12.0,1.3862943611198906,3.0,618.6666666666666,0.6931471805599453,632.0,0.0,,,
385,385,1.0,2.9444389791664403,4.0,570.75,0.6931471805599453,555.0,0.6931471805599453,761.0,3.5,1.3862943611198906
386,386,11.0,2.1972245773362196,4.0,723.25,0.0,,0.0,,4.25,1.6094379124341003
387,387,3.0,2.833213344056216,6.0,602.1666666666666,1.3862943611198906,716.3333333333334,0.0,,1.0,0.6931471805599453
388,388,6.0,2.833213344056216,2.0,544.5,0.0,,0.6931471805599453,670.0,3.75,1.8718021769015913
389,389,11.0,2.1972245773362196,3.0,523.3333333333334,1.6094379124341003,682.75,0.6931471805599453,630.0,4.0,1.9459101490553132
390,390,3.0,2.4849066497880004,0.0,,0.0,,0.0,,3.5,2.8903717578961645
391,391,16.0,2.4849066497880004,4.0,615.25,0.0,,0.0,,4.5,2.70805020110221
392,392,15.0,1.6094379124341003,5.0,745.0,1.3862943611198906,753.6666666666666,0.0,,4.25,1.5040773967762742
393,393,11.0,1.3862943611198906,2.0,629.0,1.0986122886681098,446.5,1.0986122886681098,717.5,3.0,1.3862943611198906
394,394,12.0,1.0986122886681098,1.0,526.0,1.791759469228055,683.6,0.0,,3.5,1.252762968495368
395,395,8.0,2.70805020110221,5.0,556.6,0.0,,0.0,,4.5,1.7047480922384253
396,396,10.0,0.6931471805599453,4.0,778.25,0.6931471805599453,895.0,0.6931471805599453,475.0,4.25,1.7047480922384253
397,397,11.0,2.1972245773362196,4.0,462.5,0.0,,0.0,,4.75,1.3862943611198906
398,398,32.0,2.833213344056216,1.0,847.0,0.6931471805599453,432.0,0.6931471805599453,847.0,4.5,3.4965075614664802
399,399,15.0,2.995732273553991,8.0,451.375,0.0,,1.0986122886681098,547.5,4.0,0.6931471805599453
400,400,5.0,2.4849066497880004,3.0,574.3333333333334,0.0,,0.6931471805599453,743.0,3.5,1.3862943611198906
401,401,19.0,1.9459101490553132,2.0,664.5,0.0,,0.0,,5.0,1.0986122886681098
402,402,9.0,2.3978952727983707,2.0,757.5,0.6931471805599453,135.0,0.0,,5.0,0.6931471805599453
403,404,14.0,1.791759469228055,0.0,,0.0,,0.0,,4.5,2.1972245773362196
404,405,7.0,2.4849066497880004,1.0,188.0,0.6931471805599453,596.0,0.0,,4.25,1.7047480922384253
405,406,5.0,2.8903717578961645,3.0,459.3333333333333,0.0,,0.6931471805599453,45.0,,
406,407,3.0,2.5649493574615367,7.0,836.4285714285714,0.6931471805599453,951.0,0.6931471805599453,969.0,4.5,2.5649493574615367
407,408,17.0,0.0,2.0,745.0,0.0,,0.0,,4.0,2.0794415416798357
408,409,13.0,1.0986122886681098,5.0,661.8,0.6931471805599453,404.0,0.0,,4.5,1.9459101490553132
409,410,9.0,2.302585092994046,4.0,839.0,1.6094379124341003,702.5,0.0,,1.0,0.6931471805599453
410,411,38.0,1.3862943611198906,4.0,667.25,1.0986122886681098,850.0,0.6931471805599453,778.0,3.75,2.8622008809294686
411,412,15.0,1.9459101490553132,2.0,627.5,0.0,,0.0,,3.5,1.3862943611198906
412,413,15.0,2.833213344056216,2.0,448.5,0.0,,0.0,,4.0,3.258096538021482
413,414,8.0,2.0794415416798357,1.0,333.0,0.6931471805599453,844.0,0.0,,4.5,2.5649493574615367
414,415,15.0,0.0,3.0,974.3333333333334,0.0,,0.0,,4.5,1.3862943611198906
415,416,11.0,1.6094379124341003,5.0,630.0,1.6094379124341003,691.25,0.0,,4.5,2.0794415416798357
416,417,21.0,1.0986122886681098,6.0,666.0,0.0,,0.6931471805599453,736.0,,
417,418,3.0,2.302585092994046,4.0,490.25,0.6931471805599453,802.0,1.0986122886681098,594.5,3.5,0.9162907318741551
418,419,14.0,0.6931471805599453,5.0,418.0,0.0,,0.6931471805599453,402.0,,
419,420,2.0,2.833213344056216,2.0,648.0,0.6931471805599453,858.0,0.6931471805599453,400.0,3.75,3.044522437723423
420,421,14.0,0.6931471805599453,2.0,265.0,0.0,,0.6931471805599453,327.0,4.5,1.791759469228055
421,422,13.0,1.0986122886681098,3.0,582.0,1.6094379124341003,615.25,0.0,,4.0,3.044522437723423
422,423,2.0,2.8903717578961645,5.0,742.0,0.6931471805599453,478.0,0.6931471805599453,1023.0,4.0,1.0986122886681098
423,424,11.0,1.3862943611198906,7.0,751.5714285714286,0.6931471805599453,628.0,1.0986122886681098,771.5,2.5,0.6931471805599453
424,425,6.0,2.0794415416798357,5.0,598.0,1.0986122886681098,824.0,0.0,,4.25,2.3978952727983707
425,426,9.0,2.6390573296152584,6.0,515.0,1.0986122886681098,560.5,0.0,,4.0,2.0794415416798357
426,427,3.0,2.833213344056216,4.0,346.5,1.3862943611198906,653.6666666666666,0.0,,4.5,1.6094379124341003
427,428,4.0,2.4849066497880004,2.0,528.5,1.3862943611198906,374.0,0.0,,2.5,0.6931471805599453
428,429,1.0,2.8903717578961645,8.0,630.5,1.0986122886681098,327.5,1.0986122886681098,505.5,4.0,1.0986122886681098
429,430,24.0,1.3862943611198906,3.0,785.0,0.6931471805599453,412.0,0.6931471805599453,743.0,4.75,2.3978952727983707
430,431,11.0,1.6094379124341003,4.0,457.75,0.0,,0.0,,2.0,0.6931471805599453
431,432,2.0,2.6390573296152584,7.0,520.1428571428571,0.6931471805599453,784.0,0.6931471805599453,956.0,4.0,1.3862943611198906
432,433,19.0,0.0,6.0,389.5,0.0,,0.0,,4.5,1.3862943611198906
433,434,6.0,2.302585092994046,3.0,408.0,0.6931471805599453,342.0,0.6931471805599453,423.0,4.5,1.7047480922384253
434,435,15.0,0.6931471805599453,1.0,770.0,1.9459101490553132,463.1666666666667,0.0,,3.0,1.0986122886681098
435,436,16.0,0.0,7.0,495.7142857142857,0.0,,0.6931471805599453,462.0,4.0,1.0986122886681098
436,437,4.0,2.4849066497880004,0.0,,0.0,,0.0,,3.75,2.6026896854443837
437,438,6.0,2.6390573296152584,5.0,659.0,0.6931471805599453,428.0,1.0986122886681098,884.0,3.75,1.6094379124341003
438,439,8.0,2.302585092994046,4.0,761.0,0.6931471805599453,830.0,0.6931471805599453,789.0,3.5,1.3862943611198906
439,440,4.0,2.833213344056216,3.0,660.0,0.0,,0.0,,3.5,1.3862943611198906
440,441,12.0,1.6094379124341003,3.0,614.6666666666666,0.0,,0.0,,5.0,1.0986122886681098
441,442,21.0,1.0986122886681098,2.0,357.5,0.0,,0.0,,2.5,0.6931471805599453
442,443,10.0,2.302585092994046,7.0,636.2857142857143,1.0986122886681098,726.0,1.3862943611198906,342.6666666666667,4.0,1.3862943611198906
443,444,18.0,0.0,5.0,735.4,1.3862943611198906,687.6666666666666,0.0,,3.75,2.5257286443082556
444,445,10.0,1.6094379124341003,1.0,615.0,1.3862943611198906,455.6666666666667,0.0,,3.5,2.1972245773362196
445,446,18.0,1.3862943611198906,5.0,477.8,0.0,,0.0,,3.5,2.1972245773362196
446,447,9.0,0.0,5.0,534.6,0.6931471805599453,968.0,0.0,,3.5,1.791759469228055
447,448,12.0,1.0986122886681098,6.0,523.3333333333334,0.0,,0.6931471805599453,710.0,4.5,1.7047480922384253
448,449,2.0,1.6094379124341003,5.0,743.4,1.3862943611198906,593.6666666666666,1.0986122886681098,858.0,2.75,4.412798293340635
449,450,9.0,1.9459101490553132,5.0,498.0,0.6931471805599453,738.0,0.0,,3.0,1.0986122886681098
450,451,9.0,0.6931471805599453,7.0,490.85714285714283,0.6931471805599453,683.0,0.6931471805599453,488.0,4.0,2.0794415416798357
451,452,16.0,0.0,5.0,534.6,1.3862943611198906,448.3333333333333,0.0,,4.0,1.7047480922384253
452,453,2.0,2.5649493574615367,6.0,658.8333333333334,1.3862943611198906,353.6666666666667,0.6931471805599453,146.0,4.0,2.833213344056216
453,454,3.0,3.044522437723423,4.0,518.0,0.6931471805599453,292.0,0.6931471805599453,403.0,4.75,1.3862943611198906
454,455,3.0,2.6390573296152584,3.0,462.6666666666667,0.6931471805599453,148.0,0.0,,3.5,1.3862943611198906
455,456,3.0,2.9444389791664403,3.0,676.6666666666666,0.0,,0.0,,3.75,2.833213344056216
456,457,19.0,0.0,1.0,671.0,0.0,,0.0,,5.0,0.6931471805599453
457,458,3.0,2.0794415416798357,2.0,624.0,1.791759469228055,439.4,0.0,,4.0,1.6094379124341003
458,459,18.0,1.9459101490553132,5.0,603.0,1.6094379124341003,354.25,0.6931471805599453,455.0,4.0,3.044522437723423
459,460,8.0,2.4849066497880004,5.0,751.8,0.6931471805599453,473.0,1.0986122886681098,877.0,3.75,1.5040773967762742
460,461,14.0,2.1972245773362196,4.0,477.5,1.0986122886681098,141.0,0.0,,4.25,2.1400661634962708
461,462,2.0,2.5649493574615367,0.0,,1.0986122886681098,78.0,0.0,,3.5,1.9459101490553132
462,463,11.0,1.6094379124341003,5.0,430.0,0.6931471805599453,629.0,0.6931471805599453,532.0,3.0,1.0986122886681098
463,464,7.0,1.9459101490553132,7.0,505.0,1.0986122886681098,586.0,0.6931471805599453,625.0,4.25,2.740840023925201
464,465,6.0,2.1972245773362196,3.0,581.3333333333334,1.0986122886681098,708.0,0.0,,4.5,2.3978952727983707
465,466,0.0,3.091042453358316,3.0,537.6666666666666,1.6094379124341003,710.0,0.6931471805599453,480.0,3.5,4.672828834461906
466,467,11.0,3.332204510175204,3.0,630.3333333333334,0.0,,0.6931471805599453,543.0,3.25,4.085976312551584
467,468,12.0,1.6094379124341003,2.0,672.0,0.0,,0.0,,2.75,1.791759469228055
468,469,14.0,1.3862943611198906,3.0,778.0,1.6094379124341003,830.5,0.6931471805599453,922.0,4.5,2.70805020110221
469,470,10.0,1.6094379124341003,4.0,867.75,0.0,,0.6931471805599453,680.0,3.5,1.791759469228055
470,471,15.0,1.6094379124341003,8.0,432.5,0.0,,1.0986122886681098,428.5,2.5,0.6931471805599453
471,472,14.0,0.6931471805599453,6.0,601.8333333333334,0.6931471805599453,710.0,1.6094379124341003,536.0,,
472,473,15.0,2.4849066497880004,1.0,275.0,0.0,,0.6931471805599453,275.0,4.25,2.302585092994046
