,fsq_id,category_name
0,4baa029cf964a52085433ae3,Park
1,4baa029cf964a52085433ae3,Sports and Recreation
2,4b5f9a3df964a52003c429e3,Park
3,4bfb074abbb7c928779a0743,Beach
4,4ad4c05ef964a520bef620e3,Park
5,4ad4c05ef964a520bef620e3,Beach
6,4bf5bb014d5f20a1cc0798fe,Beach
7,4d0cef321f6bf04d75707a31,Playground
8,4fdbc663e4b029940a58c201,Surf Spot
9,4be3345b660ec928226dcb3b,Real Estate Agency
10,4be3345b660ec928226dcb3b,Garden
11,4be3345b660ec928226dcb3b,Monument
12,4be3345b660ec928226dcb3b,Park
13,4f6f8dc0e4b08d8da7c679a0,Playground
14,4c28e38bd26eb713275714d1,Landmarks and Outdoors
15,4ad4c05ef964a520ccf620e3,Park
16,4bb7a3ef1261d13a9c9fe798,Park
17,4b75eb65f964a520dc2e2ee3,Rock Climbing Spot
18,4da781ab0cb65e9aae54e9ea,Dog Park
19,5069b6cbe4b0d34396cab1ea,Playground
20,5066fc5be4b01301ebf02337,Park
21,531cb63e498e0ba3d0d53484,Park
22,4e6e866462e14570896f9ef5,Dog Park
23,4c4ca2ad4237be9ad5f9af12,Other Great Outdoors
24,4da12cd2bf22a143a77a96f8,Dog Park
25,4baa029cf964a52085433ae3,Park
26,4baa029cf964a52085433ae3,Sports and Recreation
27,4ada281ef964a520441f21e3,Park
28,4bfb074abbb7c928779a0743,Beach
29,4ad4c05ef964a520bef620e3,Park
30,4ad4c05ef964a520bef620e3,Beach
31,4bf5bb014d5f20a1cc0798fe,Beach
32,4fdbc663e4b029940a58c201,Surf Spot
33,4d0cef321f6bf04d75707a31,Playground
34,4f6f8dc0e4b08d8da7c679a0,Playground
35,4be3345b660ec928226dcb3b,Real Estate Agency
36,4be3345b660ec928226dcb3b,Garden
37,4be3345b660ec928226dcb3b,Monument
38,4be3345b660ec928226dcb3b,Park
39,4c28e38bd26eb713275714d1,Landmarks and Outdoors
40,5b73693c31fd14002c5ab73c,Monument
41,4ad4c05ef964a520a6f620e3,Plaza
42,4ad8cd16f964a520c91421e3,Plaza
43,4ad4c05ef964a5208ef620e3,Monument
44,4bb79860cf2fc9b616779e02,Urban Park
45,59ab10e242d8c27897e996cb,Fountain
46,4ad4c05ef964a520e0f620e3,Art Gallery
47,4ad4c05ef964a520e0f620e3,Park
48,4bb3b268eb3e9521cd82cb0a,Church
49,4bb3b268eb3e9521cd82cb0a,Park
50,4bb3b268eb3e9521cd82cb0a,Sports and Recreation
51,4c24fab0a852c928070de46c,Garden
52,4b5c9a06f964a5202d3929e3,Urban Park
53,50c90bede4b066a03d8bacfb,Monument
54,4c24fab0a852c928070de46c,Garden
55,4b5c9a06f964a5202d3929e3,Urban Park
56,4b9d206bf964a520e69136e3,Park
57,4ad8cd16f964a520c91421e3,Plaza
58,4c030bf9f423a5938bc3cf16,Urban Park
59,4c8facf91664b1f79c90aa2f,Park
60,4d1cdda5d2a3a090cbd26772,Lake
61,4d1cdda5d2a3a090cbd26772,Skating Rink
62,4bb606111344b71388da9c04,Playground
63,4d21f9a05c4ca1cdd1f9ad3d,Other Great Outdoors
64,5b73693c31fd14002c5ab73c,Monument
65,4ad4c05ef964a520a6f620e3,Plaza
66,4b9d206bf964a520e69136e3,Park
67,4ad8cd16f964a520c91421e3,Plaza
68,4c8facf91664b1f79c90aa2f,Park
69,4ad4c05ef964a5208ef620e3,Monument
70,50c90bede4b066a03d8bacfb,Monument
71,4fbab8dbe4b0f1ce5b6858bb,Park
72,4c0121fd9a950f47fa9208c6,Garden
73,5224db7d498efda4cfb94816,Garden
74,4ad8cd16f964a520c91421e3,Plaza
75,5b73693c31fd14002c5ab73c,Monument
76,4ad4c05ef964a520a6f620e3,Plaza
77,4ad4c05ef964a5208ef620e3,Monument
78,4c8facf91664b1f79c90aa2f,Park
79,50c90bede4b066a03d8bacfb,Monument
80,4c24fab0a852c928070de46c,Garden
81,4b5c9a06f964a5202d3929e3,Urban Park
82,4d1cdda5d2a3a090cbd26772,Lake
83,4d1cdda5d2a3a090cbd26772,Skating Rink
84,4c0121fd9a950f47fa9208c6,Garden
85,4b41079ff964a520b0bf25e3,Park
86,56cd21a8498eb21aed7c061c,Rock Climbing Spot
87,56cd21a8498eb21aed7c061c,Gym and Studio
88,4c0c36c0a1b32d7f97439cf0,Park
89,4af5a445f964a520b4fa21e3,Playground
90,50a94e0be4b0bb7b5c01137b,Other Great Outdoors
91,4fdc128ce4b0599174537f7f,Landmarks and Outdoors
92,4b082b5cf964a520550523e3,Park
93,4ccc93662dc43704cb8dc808,Park
94,4fda1cc7e4b05909e03134be,Park
95,4e62c8d21f6ef7d07adfbc3a,Garden
96,4af6de52f964a520b20322e3,Park
97,4bd62daf6798ef3b99c8648d,Park
98,4cb09430cbab236a5a8ca173,Park
99,4e5fbfb9b9934545b5c50d06,Park
100,5b254cbe0868a2002cb96bf7,Playground
101,4bd30e6e462cb7130f66dd07,Park
102,4bd30e6e462cb7130f66dd07,Sports and Recreation
103,4bd30e6e462cb7130f66dd07,Travel and Transportation
104,4d1e415e0901721e636d80a5,Park
105,508af18ae4b09bdc360b98b3,Park
106,4bfc7e44e9d8c928e2aab2c7,Park
107,4bb114c1f964a520b5783ce3,Dog Park
108,4af6de52f964a520b20322e3,Park
109,4ba79cd4f964a52060a239e3,Park
110,4ba79cd4f964a52060a239e3,Sports and Recreation
111,4d8e7fde1716a14396a634f7,Historic and Protected Site
112,4bb114c1f964a520b5783ce3,Dog Park
113,4e28c761149554c7743d8dab,Park
114,5b254cbe0868a2002cb96bf7,Playground
115,4bd62daf6798ef3b99c8648d,Park
116,4e74dc1fae60c32850dcbfe3,Park
117,4bd30e6e462cb7130f66dd07,Park
118,4bd30e6e462cb7130f66dd07,Sports and Recreation
119,4bd30e6e462cb7130f66dd07,Travel and Transportation
120,4c46163e9be820a1c7bb7893,Playground
121,4af6de52f964a520b20322e3,Park
122,4ba79cd4f964a52060a239e3,Park
123,4ba79cd4f964a52060a239e3,Sports and Recreation
124,4b9d206bf964a520e69136e3,Park
125,4c030bf9f423a5938bc3cf16,Urban Park
126,4e5fbfb9b9934545b5c50d06,Park
127,4c2e2ab2e116e21e5cd48f60,Park
128,4bfc7e44e9d8c928e2aab2c7,Park
129,4bd62daf6798ef3b99c8648d,Park
130,508af18ae4b09bdc360b98b3,Park
131,4cb09430cbab236a5a8ca173,Park
132,4ddfbaca185035f3a44e8df6,Playground
133,4bb63b82941ad13a5e181fe3,Park
134,4e21f9fbcc3fee7eee221f0f,Rock Climbing Spot
135,51ccc048498ec7792efc955e,Park
136,4b9ec0f0f964a52018ff36e3,Community and Government
137,4b9ec0f0f964a52018ff36e3,Park
138,4ada3d53f964a520642021e3,Playground
139,510b7e2ce4b06e4685587267,Park
140,510b7e2ce4b06e4685587267,Sports and Recreation
141,4caf3d4d75ebb60c4486baad,Park
142,51fa90e4498e5d5c7b3b2c46,Dog Park
143,4bc683bb04e8b713eb3a362d,Monument
144,4bb79860cf2fc9b616779e02,Urban Park
145,59ab10e242d8c27897e996cb,Fountain
146,4bdb8c1cc79cc928a77583e9,Plaza
147,4b642db1f964a520b7a22ae3,Park
148,4e49413e81dc766f3e3d6312,Park
149,5b73693c31fd14002c5ab73c,Monument
150,4ff45283e4b0aeae9d3ae866,Scenic Lookout
151,4ad4c05ef964a52096f620e3,Structure
152,56cca056cd10f4e133df3253,Roof Deck
153,4ad4c05ef964a520a6f620e3,Plaza
154,4bb63b82941ad13a5e181fe3,Park
155,4ddfbaca185035f3a44e8df6,Playground
156,51ccc048498ec7792efc955e,Park
157,4c68c05d897b1b8d9ba8ad17,Other Great Outdoors
158,4e546b777d8b96cd060dad04,Park
159,57b0b40b498efce54478a455,Park
160,4bc683bb04e8b713eb3a362d,Monument
161,4edb9f062c5b50aba006afa5,Hiking Trail
162,575c63b5498e205c96bddaef,Park
163,575c63b5498e205c96bddaef,Sports and Recreation
164,55ee0f8a498e5ccf1ee1ec0f,Garden
165,4ad8cd16f964a520c91421e3,Plaza
166,4b5c9a06f964a5202d3929e3,Urban Park
167,4c24fab0a852c928070de46c,Garden
168,5b73693c31fd14002c5ab73c,Monument
169,4ad4c05ef964a520a6f620e3,Plaza
170,50c90bede4b066a03d8bacfb,Monument
171,4ad4c05ef964a5208ef620e3,Monument
172,4d1cdda5d2a3a090cbd26772,Lake
173,4d1cdda5d2a3a090cbd26772,Skating Rink
174,4c8facf91664b1f79c90aa2f,Park
175,4bb3b268eb3e9521cd82cb0a,Church
176,4bb3b268eb3e9521cd82cb0a,Park
177,4bb3b268eb3e9521cd82cb0a,Sports and Recreation
178,4e21f9fbcc3fee7eee221f0f,Rock Climbing Spot
179,4bf079c06f8aa59336f2c13c,Park
180,4bd0b968a8b3a5938b7a645f,Dog Park
181,4b9ec0f0f964a52018ff36e3,Community and Government
182,4b9ec0f0f964a52018ff36e3,Park
183,4df1f972fa76abc3d866733b,Dog Park
184,4c2f86713896e21edc16e490,Park
185,4c2f86713896e21edc16e490,Sports and Recreation
186,4bf978b28d30d13a1a460218,Park
187,4bf978b28d30d13a1a460218,Sports and Recreation
188,4ada3d53f964a520642021e3,Playground
189,510b7e2ce4b06e4685587267,Park
190,510b7e2ce4b06e4685587267,Sports and Recreation
191,4c276354905a0f4733c46460,Playground
192,4ad4c05ef964a520ccf620e3,Park
193,4da781ab0cb65e9aae54e9ea,Dog Park
194,531cb63e498e0ba3d0d53484,Park
195,531cb8bc498ed8c755273cf1,Park
196,5069b6cbe4b0d34396cab1ea,Playground
197,4bb66de32f70c9b6b0678530,Arts and Entertainment
198,4bb66de32f70c9b6b0678530,Playground
199,4bb66de32f70c9b6b0678530,Sports and Recreation
200,4cc9ea67bfe1f04d3fd91075,Dog Park
201,5066fc5be4b01301ebf02337,Park
202,4bc3505c461576b06e707e32,Playground
203,4e6e866462e14570896f9ef5,Dog Park
204,4e21f9fbcc3fee7eee221f0f,Rock Climbing Spot
205,4b9ec0f0f964a52018ff36e3,Community and Government
206,4b9ec0f0f964a52018ff36e3,Park
207,4bba35da98c7ef3b83d63202,Park
208,4c9134cd7088a143fefaae43,Playground
209,4f219a40e4b0dbf58da4cb12,Arts and Entertainment
210,4f219a40e4b0dbf58da4cb12,Structure
211,4c5a0b8ed3aee21ed1e06955,Park
212,4c5a0b8ed3aee21ed1e06955,Sports and Recreation
213,4ad79656f964a5207a0c21e3,Playground
214,529a52c711d297495cc4c289,Playground
215,515891dfe4b00e20132b84ed,Park
216,4bd756810b779c74eeee04a0,Park
217,4bd756810b779c74eeee04a0,Baseball Field
218,4b5f9a3df964a52003c429e3,Park
219,4bba35da98c7ef3b83d63202,Park
220,4e4abe1a62847afcaf1a4287,Dog Park
221,4c4512cddd1f2d7f35d480f9,Playground
222,4d84ec37f1e56ea8f73c7f8a,Other Great Outdoors
223,4e6e45758998a706cde04483,Park
224,4e6e45758998a706cde04483,Sports and Recreation
225,62386de11c9f90645510b792,Park
226,4f6f8dc0e4b08d8da7c679a0,Playground
227,5557923d498ec05747a52e41,Historic and Protected Site
228,627706ebeb7f3f05193d974f,Monument
229,4bf079c06f8aa59336f2c13c,Park
230,4b5f9a3df964a52003c429e3,Park
231,4bd0b968a8b3a5938b7a645f,Dog Park
232,4e21f9fbcc3fee7eee221f0f,Rock Climbing Spot
233,4f88a2f5e4b0298189831134,Park
234,4f88a2f5e4b0298189831134,Sports and Recreation
235,5557923d498ec05747a52e41,Historic and Protected Site
236,4c276354905a0f4733c46460,Playground
237,4e66cfd7b0fbcbb043dc3f1f,Playground
238,4bb74e13ef159c745eff76f7,Park
239,521537b711d23b23356862af,Park
240,4e21f9fbcc3fee7eee221f0f,Rock Climbing Spot
241,4bba35da98c7ef3b83d63202,Park
242,4b9ec0f0f964a52018ff36e3,Community and Government
243,4b9ec0f0f964a52018ff36e3,Park
244,4c9134cd7088a143fefaae43,Playground
245,627706ebeb7f3f05193d974f,Monument
246,529a52c711d297495cc4c289,Playground
247,4d84f2ea61676dcb207e7ee4,Playground
248,62386de11c9f90645510b792,Park
249,4d88fdda401a224b15948318,Park
250,4ba025c0f964a520a35d37e3,Dog Park
251,4ad4c05ef964a520abf620e3,Monument
252,4adb5207f964a520e62521e3,Other Great Outdoors
253,4e514f6bb61cf637a50eed1f,Playground
254,4df52878c65bf55ee5319ce4,Park
255,4ec02e6a8231b62f428bc40a,Playground
256,4ff239cbe4b0426f036f7339,Park
257,4e755bb08130fa6bd377816e,Park
258,4fee39a5e4b01127cb841b4e,Playground
259,4ddaaeebe4cd37c893f8a141,Park
260,4ad8cd16f964a520c91421e3,Plaza
261,5b73693c31fd14002c5ab73c,Monument
262,4ad4c05ef964a520a6f620e3,Plaza
263,4ad4c05ef964a5208ef620e3,Monument
264,4c24fab0a852c928070de46c,Garden
265,4b5c9a06f964a5202d3929e3,Urban Park
266,50c90bede4b066a03d8bacfb,Monument
267,4c8facf91664b1f79c90aa2f,Park
268,4d1cdda5d2a3a090cbd26772,Lake
269,4d1cdda5d2a3a090cbd26772,Skating Rink
270,4d21f9a05c4ca1cdd1f9ad3d,Other Great Outdoors
271,4b5c9a06f964a5202d3929e3,Urban Park
272,4c24fab0a852c928070de46c,Garden
273,4ad8cd16f964a520c91421e3,Plaza
274,50c90bede4b066a03d8bacfb,Monument
275,4bb3b268eb3e9521cd82cb0a,Church
276,4bb3b268eb3e9521cd82cb0a,Park
277,4bb3b268eb3e9521cd82cb0a,Sports and Recreation
278,4ad4c05ef964a520e0f620e3,Art Gallery
279,4ad4c05ef964a520e0f620e3,Park
280,4d1cdda5d2a3a090cbd26772,Lake
281,4d1cdda5d2a3a090cbd26772,Skating Rink
282,4c8facf91664b1f79c90aa2f,Park
283,4d21f9a05c4ca1cdd1f9ad3d,Other Great Outdoors
284,4d1e396e5acaa35dce51b535,Landmarks and Outdoors
285,4d3fb0db7a516ea8fd4cb482,Park
286,5e5be76153ae010008053231,Park
287,4e8e24d6722e5135d8845fc7,Bridge
288,4bb2776135f0c9b6d050bb83,Playground
289,4bb2776135f0c9b6d050bb83,Sports and Recreation
290,4bc22ae74cdfc9b6b8af9521,Other Great Outdoors
291,51a3b3ca498e5f4013c3620d,Hiking Trail
292,51a3b450498ec461e47cb90d,Dog Park
293,5206be6311d27cd9df9794e5,Park
294,5db35c9b9f3a4ea240a50aa2,Bathing Area
295,e46a1808880945e2c829e7af,Farm
296,4aedbe8df964a52080ce21e3,Park
297,4bb5267c2f70c9b6dad08330,Restaurant
298,4bb5267c2f70c9b6dad08330,Other Great Outdoors
299,4ba15384f964a520eeac37e3,Playground
300,4dd0868be4cd130e169a9d85,Monument
301,4dcea5a645ddbe15f88dd80a,Park
302,4b3e3844f964a520aa9925e3,Park
303,4c4228753735be9a689719a4,Playground
304,4fce29fce4b056a498880def,Hiking Trail
305,4fce29fce4b056a498880def,Sports and Recreation
306,4c840c82d8086dcbcfcb8552,Park
307,4b9cffbef964a520988736e3,History Museum
308,4b9cffbef964a520988736e3,Organization
309,4b9cffbef964a520988736e3,Historic and Protected Site
310,4bc0d290920eb713dda1192c,Park
311,4bf031dcf831c928eab401f2,Park
312,4bf031dcf831c928eab401f2,Sports and Recreation
313,4b52a7fdf964a520348527e3,Park
314,51f180d9498e9f95af180c76,Playground
315,4c0a7fd5ffb8c9b680a06b61,Landmarks and Outdoors
316,4c7d32739221236a31767e3d,Park
317,522d01ea498ede28f4523f38,Hiking Trail
318,4de67648fa764cf4bee0063a,Roof Deck
319,4e139dac52b1695f9928560a,Park
320,4d2fbed4789a8cfa846328c6,Dog Park
321,4b801467f964a5203e5030e3,Playground
322,4b801467f964a5203e5030e3,Fruit and Vegetable Store
323,4b52a7fdf964a520348527e3,Park
324,51f180d9498e9f95af180c76,Playground
325,4c0a7fd5ffb8c9b680a06b61,Landmarks and Outdoors
326,4d2fbed4789a8cfa846328c6,Dog Park
327,5234f807498e62a27d39e782,Bridge
328,4bf43e486a31d13a1c88952e,Landmarks and Outdoors
329,4ddd8a1a7d8bb03c06a0462b,Financial Service
330,4ddd8a1a7d8bb03c06a0462b,Campground
331,4dc872f72271353fc8ddc0f9,Campground
332,4f6f78b7e4b07fa2c78635e4,Advertising Agency
333,4f6f78b7e4b07fa2c78635e4,Office Building
334,4f6f78b7e4b07fa2c78635e4,Hiking Trail
335,4f6f78b7e4b07fa2c78635e4,Sporting Goods Retail
336,4baa0f32f964a5205b473ae3,Garden
337,4baa0f32f964a5205b473ae3,Sports and Recreation
338,4b968fd3f964a520dfd434e3,Park
339,4b968fd3f964a520dfd434e3,Sports and Recreation
340,4b618500f964a52090162ae3,Park
341,4ff45283e4b0aeae9d3ae866,Scenic Lookout
342,4ad4c05ef964a52096f620e3,Structure
343,4b642db1f964a520b7a22ae3,Park
344,4bcce2c868f976b00c7b6383,Scenic Lookout
345,4bcce2c868f976b00c7b6383,Travel and Transportation
346,4bdde5056198c9b61a1c12ff,Park
347,4b9333f1f964a520fa3a34e3,Park
348,4ad4c05ef964a5209cf620e3,Historic and Protected Site
349,4ba79cd4f964a52060a239e3,Park
350,4ba79cd4f964a52060a239e3,Sports and Recreation
351,4b9d206bf964a520e69136e3,Park
352,4c0c36c0a1b32d7f97439cf0,Park
353,4c90cde257e5b60cc8035b1c,Park
354,4c017f95b45676b02050e180,Park
355,4e0b3a03fa76f9d12b8f388d,Residential Building
356,4e0b3a03fa76f9d12b8f388d,Garden
357,4e8d05f4d5fbbbb6b2f24253,Park
358,5749e1e2498e9eb4146cd724,Park
359,4de43bf71f6e3190cd3afa8c,Landmarks and Outdoors
360,4c322bf8ed37a59394696b03,Playground
361,5b73693c31fd14002c5ab73c,Monument
362,4ad4c05ef964a520a6f620e3,Plaza
363,4ff45283e4b0aeae9d3ae866,Scenic Lookout
364,4b642db1f964a520b7a22ae3,Park
365,4ad4c05ef964a52096f620e3,Structure
366,4bdb8c1cc79cc928a77583e9,Plaza
367,4ad4c05ef964a5208ef620e3,Monument
368,4bb79860cf2fc9b616779e02,Urban Park
369,56cca056cd10f4e133df3253,Roof Deck
370,59ab10e242d8c27897e996cb,Fountain
371,5b73693c31fd14002c5ab73c,Monument
372,4ad4c05ef964a520a6f620e3,Plaza
373,4ad8cd16f964a520c91421e3,Plaza
374,4b9d206bf964a520e69136e3,Park
375,4ad4c05ef964a5208ef620e3,Monument
376,4c8facf91664b1f79c90aa2f,Park
377,50c90bede4b066a03d8bacfb,Monument
378,4fbab8dbe4b0f1ce5b6858bb,Park
379,4c0121fd9a950f47fa9208c6,Garden
380,4d1cdda5d2a3a090cbd26772,Lake
381,4d1cdda5d2a3a090cbd26772,Skating Rink
382,4bc0d290920eb713dda1192c,Park
383,4bf031dcf831c928eab401f2,Park
384,4bf031dcf831c928eab401f2,Sports and Recreation
385,4c0a7fd5ffb8c9b680a06b61,Landmarks and Outdoors
386,4dfe2d6d185009bba4df0672,Park
387,4dfe2d6d185009bba4df0672,Sports and Recreation
388,522d01ea498ede28f4523f38,Hiking Trail
389,4db7452da86ed8d46c7117f9,Park
390,4c7d32739221236a31767e3d,Park
391,4af6ded4f964a520b90322e3,Playground
392,644ac12390d028008bcc7b26,Playground
393,4ae73286f964a5204aa921e3,Playground
394,4bd30e129854d13acdbefc4d,Park
395,4d45c4b51928a35dc75fc670,Other Great Outdoors
396,4bb7a3ef1261d13a9c9fe798,Park
397,5790677d498e057eb3d98e2f,Park
398,4bf15b376eccc9b6d1849f0f,Other Great Outdoors
399,57f6fe14498e466c193ccc2e,Playground
400,4bdd9448d33f2d7f8d1f8b3c,Playground
401,4c542381a724e21e7905e3f5,Bridge
402,4bfaf49abc8695217d047b6b,Playground
403,4dc3432b1f6ef43b89df6e69,Playground
404,4b968fd3f964a520dfd434e3,Park
405,4b968fd3f964a520dfd434e3,Sports and Recreation
406,4baa0f32f964a5205b473ae3,Garden
407,4baa0f32f964a5205b473ae3,Sports and Recreation
408,4ad4c05ef964a5209cf620e3,Historic and Protected Site
409,4b9333f1f964a520fa3a34e3,Park
410,4b107f6cf964a520c07123e3,Harbor or Marina
411,4b618500f964a52090162ae3,Park
412,4c8965cce51e6dcbf1e55fde,Dog Park
413,4bdde5056198c9b61a1c12ff,Park
414,4c1e7433920076b0f563c3e9,Harbor or Marina
415,4c1e7433920076b0f563c3e9,Scenic Lookout
416,4c83268151ada1cd2ed82310,Park
417,4ba79cd4f964a52060a239e3,Park
418,4ba79cd4f964a52060a239e3,Sports and Recreation
419,4b9d206bf964a520e69136e3,Park
420,4b797b48f964a520c6fb2ee3,Landmarks and Outdoors
421,4bc22219461576b009e77c32,Park
422,50aada1fe4b079c12d577a06,Other Great Outdoors
423,62fe52925745b95da51ccdd1,Park
424,4e1e68e2887799f23fef7e94,Park
425,510cad51704368a31490353d,Ticket Seller
426,510cad51704368a31490353d,Student Center
427,510cad51704368a31490353d,Monument
428,4c90cde257e5b60cc8035b1c,Park
429,4c017f95b45676b02050e180,Park
430,4bd30e129854d13acdbefc4d,Park
431,4ad4c05ef964a520ccf620e3,Park
432,4bb7a3ef1261d13a9c9fe798,Park
433,4b75eb65f964a520dc2e2ee3,Rock Climbing Spot
434,4e1119efd1647a0fff7e67ee,Park
435,52c86f0b498e1d9e64610c3d,Park
436,4da781ab0cb65e9aae54e9ea,Dog Park
437,4bbdc4f64e069c741c119fe3,Park
438,4b7d2f4ef964a520bbb12fe3,Park
439,4bc30e7c461576b0d3117e32,Park
440,4bc30e7c461576b0d3117e32,Sports and Recreation
441,4bd30e129854d13acdbefc4d,Park
442,4d45c4b51928a35dc75fc670,Other Great Outdoors
443,4bb7a3ef1261d13a9c9fe798,Park
444,4bdd9448d33f2d7f8d1f8b3c,Playground
445,4c542381a724e21e7905e3f5,Bridge
446,5790677d498e057eb3d98e2f,Park
447,4bf15b376eccc9b6d1849f0f,Other Great Outdoors
448,57f6fe14498e466c193ccc2e,Playground
449,4bfaf49abc8695217d047b6b,Playground
450,4bbdc4f64e069c741c119fe3,Park
451,4b797b48f964a520c6fb2ee3,Landmarks and Outdoors
452,4be72278d4f7c9b679822720,Playground
453,4bc22219461576b009e77c32,Park
454,4d38cfaf4215f04dc179ccf8,Campground
455,4dd82f3fd22d38ef42fc04cc,Park
456,4e0bd442b61c18a1dc1eedf1,Park
457,4e1e68e2887799f23fef7e94,Park
458,55319f9e498e14c3cca6351b,Farm
459,618dc2a99fb01b43fe12430e,Park
460,51a17d6b498e4b9d7e1834ce,Monument
461,50c90bede4b066a03d8bacfb,Monument
462,4c24fab0a852c928070de46c,Garden
463,4b5c9a06f964a5202d3929e3,Urban Park
464,4ad8cd16f964a520c91421e3,Plaza
465,4c8facf91664b1f79c90aa2f,Park
466,4ad4c05ef964a5208ef620e3,Monument
467,4d1cdda5d2a3a090cbd26772,Lake
468,4d1cdda5d2a3a090cbd26772,Skating Rink
469,4d21f9a05c4ca1cdd1f9ad3d,Other Great Outdoors
470,4bb606111344b71388da9c04,Playground
471,4d1e396e5acaa35dce51b535,Landmarks and Outdoors
472,4baa0f32f964a5205b473ae3,Garden
473,4baa0f32f964a5205b473ae3,Sports and Recreation
474,4b618500f964a52090162ae3,Park
475,4c1e7433920076b0f563c3e9,Harbor or Marina
476,4c1e7433920076b0f563c3e9,Scenic Lookout
477,4b107f6cf964a520c07123e3,Harbor or Marina
478,4bb656c5f562ef3be7003097,Park
479,4b968fd3f964a520dfd434e3,Park
480,4b968fd3f964a520dfd434e3,Sports and Recreation
481,4bcce2c868f976b00c7b6383,Scenic Lookout
482,4bcce2c868f976b00c7b6383,Travel and Transportation
483,4c83268151ada1cd2ed82310,Park
484,4b9333f1f964a520fa3a34e3,Park
485,4ff45283e4b0aeae9d3ae866,Scenic Lookout
486,4c8facf91664b1f79c90aa2f,Park
487,4ad8cd16f964a520c91421e3,Plaza
488,50c90bede4b066a03d8bacfb,Monument
489,5b73693c31fd14002c5ab73c,Monument
490,4ad4c05ef964a520a6f620e3,Plaza
491,4c24fab0a852c928070de46c,Garden
492,4b9d206bf964a520e69136e3,Park
493,4b5c9a06f964a5202d3929e3,Urban Park
494,4ad4c05ef964a5208ef620e3,Monument
495,4d1cdda5d2a3a090cbd26772,Lake
496,4d1cdda5d2a3a090cbd26772,Skating Rink
497,4bdb8c1cc79cc928a77583e9,Plaza
498,4b642db1f964a520b7a22ae3,Park
499,4e49413e81dc766f3e3d6312,Park
500,56cca056cd10f4e133df3253,Roof Deck
501,4ff45283e4b0aeae9d3ae866,Scenic Lookout
502,4ad4c05ef964a52096f620e3,Structure
503,4bb79860cf2fc9b616779e02,Urban Park
504,59ab10e242d8c27897e996cb,Fountain
505,4b618500f964a52090162ae3,Park
506,5b73693c31fd14002c5ab73c,Monument
507,4b5c9a06f964a5202d3929e3,Urban Park
508,4c24fab0a852c928070de46c,Garden
509,4bb63b82941ad13a5e181fe3,Park
510,50c90bede4b066a03d8bacfb,Monument
511,4bb606111344b71388da9c04,Playground
512,4c030bf9f423a5938bc3cf16,Urban Park
513,4bdc45fe2a3a0f47c31ab2b6,Landmarks and Outdoors
514,4dc6f36a6365a9e8a5c54869,Other Great Outdoors
515,4bf98d6bb182c9b6d924795a,Dog Park
516,4e72b0a418386b4648d1f763,Park
517,4baa0f32f964a5205b473ae3,Garden
518,4baa0f32f964a5205b473ae3,Sports and Recreation
519,4b618500f964a52090162ae3,Park
520,4ff45283e4b0aeae9d3ae866,Scenic Lookout
521,4ad4c05ef964a52096f620e3,Structure
522,4b968fd3f964a520dfd434e3,Park
523,4b968fd3f964a520dfd434e3,Sports and Recreation
524,4b642db1f964a520b7a22ae3,Park
525,4bcce2c868f976b00c7b6383,Scenic Lookout
526,4bcce2c868f976b00c7b6383,Travel and Transportation
527,4c57636330d82d7f57d3d962,History Museum
528,4c57636330d82d7f57d3d962,Monument
529,56cca056cd10f4e133df3253,Roof Deck
530,4c1e7433920076b0f563c3e9,Harbor or Marina
531,4c1e7433920076b0f563c3e9,Scenic Lookout
532,4b797b48f964a520c6fb2ee3,Landmarks and Outdoors
533,4b9ea14cf964a52032f536e3,Monument
534,4bfc5019da7120a132df49fd,Park
535,4bfc5019da7120a132df49fd,Sports and Recreation
536,4dd82f3fd22d38ef42fc04cc,Park
537,4be72278d4f7c9b679822720,Playground
538,4b5ab0ebf964a520f8d028e3,Garden
539,55319f9e498e14c3cca6351b,Farm
540,4c96598b0341370406ac83ef,Playground
541,618dc2a99fb01b43fe12430e,Park
542,4bcbaa2f3740b713c7046365,Park
543,4adb7f2cf964a520342821e3,Park
544,4d45c4b51928a35dc75fc670,Other Great Outdoors
545,4bb7a3ef1261d13a9c9fe798,Park
546,4b75eb65f964a520dc2e2ee3,Rock Climbing Spot
547,4bfaf49abc8695217d047b6b,Playground
548,4c366d5b2c8020a1da5b8700,Playground
549,4d8d10b65234a09043ceabbd,Park
550,4df4606288772e1f8157451c,Playground
551,4fe6221ae4b0af2e6759320a,Park
552,57f6fe14498e466c193ccc2e,Playground
553,4ae33298f964a520909121e3,Non-Profit Organization
554,4ae33298f964a520909121e3,Park
555,4ae33298f964a520909121e3,Sports and Recreation
556,4adb7f2cf964a520342821e3,Park
557,4d45c4b51928a35dc75fc670,Other Great Outdoors
558,4df4606288772e1f8157451c,Playground
559,4fe6221ae4b0af2e6759320a,Park
560,5013541de4b06bc0bd6011e0,Historic and Protected Site
561,4da4c544b3e7236ab4b04d79,Playground
562,4dc3432b1f6ef43b89df6e69,Playground
563,57f6fe14498e466c193ccc2e,Playground
564,4c366d5b2c8020a1da5b8700,Playground
565,4ae33298f964a520909121e3,Non-Profit Organization
566,4ae33298f964a520909121e3,Park
567,4ae33298f964a520909121e3,Sports and Recreation
568,4d45c4b51928a35dc75fc670,Other Great Outdoors
569,4dc3432b1f6ef43b89df6e69,Playground
